TIME	nx1r	ny1r	nz1r	mx1r	my1r	mz1r	nx2r	ny2r	nz2r	mx2r	my2r	mz2r
7.050000e+00	-1.704154e-12	3.602200e+00	1.972005e+01	-1.598423e-01	-9.370848e-14	5.433489e-15	-4.082809e-13	8.234626e-01	2.065108e+01	1.756322e-03	-1.625616e-14	-1.045248e-15
7.100000e+00	6.915159e-13	2.339215e-01	-6.778413e+00	-1.307832e-01	9.598718e-15	2.908554e-15	4.880496e-13	1.052275e+00	-5.630463e+00	-8.374389e-02	-3.257988e-14	5.124589e-16
7.150000e+00	1.161658e-12	-3.390378e-01	-4.216308e+00	-1.034643e-01	7.141547e-14	2.510591e-15	1.112359e-12	3.518015e-01	-3.420688e+00	-1.024857e-01	-9.743233e-15	5.621141e-16
7.200000e+00	1.295336e-12	2.844428e+00	1.390634e+01	-1.649796e-01	4.968634e-14	2.506439e-15	5.310231e-13	7.968027e-01	1.506858e+01	-3.297161e-02	-1.678004e-14	3.142803e-15
7.250000e+00	-1.572759e-12	3.854211e+00	3.311753e+01	-1.387253e-01	-7.236138e-14	-2.067074e-15	-2.187444e-13	4.435667e-01	3.406158e+01	1.620161e-02	-8.074120e-15	2.485690e-15
7.300000e+00	-3.832730e-12	-1.050864e+00	3.344363e+01	3.741829e-02	-1.452033e-13	-5.686373e-15	-4.592232e-13	-1.492541e-01	3.417024e+01	-6.606362e-03	8.203221e-15	1.807812e-15
7.350000e+00	-1.056308e-12	-3.042552e+00	1.428335e+01	1.514640e-01	-7.598186e-14	-4.798139e-15	-3.681295e-13	-9.094470e-01	1.530530e+01	7.988410e-03	-2.384038e-14	9.887506e-16
7.400000e+00	6.965576e-13	-2.196451e-01	-5.850731e+00	1.308589e-01	2.047596e-14	-2.965314e-15	5.635310e-13	-9.895986e-01	-4.791165e+00	8.536900e-02	-2.674124e-14	-5.679375e-16
7.450000e+00	1.145277e-12	-5.747299e-01	-5.529707e-01	1.320161e-01	6.546874e-14	-3.151243e-15	9.142761e-13	-6.682671e-01	3.857378e-01	8.706217e-02	-9.680038e-15	-1.445745e-15
7.500000e+00	8.674166e-13	-3.599846e+00	1.832162e+01	1.788612e-01	2.423003e-14	-2.874858e-15	2.580435e-13	-8.410182e-01	1.947587e+01	1.688297e-02	-1.772727e-14	-3.530476e-15
7.550000e+00	-2.279455e-12	-2.896131e+00	3.464071e+01	1.000390e-01	-9.522119e-14	3.156634e-15	-2.723077e-13	-2.877459e-01	3.554852e+01	-1.348810e-02	-3.802558e-15	-2.062350e-15
7.600000e+00	-3.788857e-12	2.337024e+00	3.327723e+01	-8.377297e-02	-1.482801e-13	5.940967e-15	-4.374159e-13	2.566428e-01	3.397070e+01	9.160487e-03	2.861160e-15	-1.521896e-15
7.650000e+00	-9.627454e-13	2.831919e+00	9.515655e+00	-1.695387e-01	-8.170474e-14	4.569234e-15	-3.998047e-13	1.126873e+00	1.070356e+01	-2.407112e-02	-3.047164e-14	-6.843060e-16
7.700000e+00	6.321893e-13	1.004228e-01	-6.464491e+00	-1.363212e-01	4.212079e-15	3.353835e-15	4.500531e-13	9.530236e-01	-5.488709e+00	-9.793452e-02	-3.404753e-14	1.177104e-15
7.750000e+00	9.511721e-13	1.166477e+00	3.604596e+00	-1.495210e-01	3.374168e-14	3.868234e-15	6.286442e-13	7.495539e-01	4.651833e+00	-7.868431e-02	-2.180722e-14	1.910648e-15
7.800000e+00	-3.135433e-13	4.306460e+00	2.385294e+01	-1.824499e-01	-2.967914e-14	1.742012e-15	-4.626598e-14	7.577449e-01	2.495705e+01	2.067600e-05	-1.736819e-14	3.229557e-15
7.850000e+00	-3.143858e-12	1.619911e+00	3.583320e+01	-5.597775e-02	-1.230311e-13	-4.686723e-15	-3.323429e-13	1.591076e-01	3.668745e+01	8.545225e-03	1.542067e-15	1.233829e-15
7.900000e+00	-2.866026e-12	-3.429618e+00	3.078233e+01	1.298824e-01	-1.210469e-13	-6.357920e-15	-3.978925e-13	-4.021663e-01	3.153522e+01	-9.316686e-03	-4.407483e-15	1.248221e-15
7.950000e+00	-2.179786e-13	-2.618881e+00	5.735384e+00	1.870865e-01	-4.173670e-14	-4.503683e-15	-1.508999e-13	-1.317168e+00	7.060224e+00	4.345747e-02	-2.789391e-14	2.054012e-16
8.000000e+00	5.918681e-13	-3.483863e-01	-4.635417e+00	1.528474e-01	2.357265e-14	-3.680649e-15	5.049667e-13	-9.928247e-01	-3.711252e+00	1.025735e-01	-1.744745e-14	-1.171289e-15
8.050000e+00	9.494053e-13	-1.946638e+00	6.821543e+00	1.706659e-01	4.059429e-14	-3.585222e-15	5.194305e-13	-8.913936e-01	7.997322e+00	6.754909e-02	-1.268250e-14	-1.829360e-15
8.100000e+00	-1.859818e-13	-4.360864e+00	2.687775e+01	1.743492e-01	-2.367891e-14	-8.070824e-16	-6.670754e-14	-6.595448e-01	2.792228e+01	-7.393978e-03	-1.572310e-14	-2.305149e-15
8.150000e+00	-2.965063e-12	-4.929333e-01	3.667978e+01	1.483739e-02	-1.149970e-13	5.162543e-15	-3.149870e-13	-4.847417e-02	3.749193e+01	-3.936088e-03	2.726107e-15	-7.849444e-16
8.200000e+00	-2.490914e-12	4.021690e+00	2.802787e+01	-1.578853e-01	-1.109070e-13	5.901212e-15	-4.142041e-13	5.572924e-01	2.886344e+01	7.166878e-03	-6.799953e-15	-7.696443e-16
8.250000e+00	2.274389e-14	1.938972e+00	1.531353e+00	-1.828337e-01	-3.301948e-14	3.780590e-15	-4.703552e-14	1.377537e+00	2.865656e+00	-6.016701e-02	-2.993594e-14	-2.948560e-16
8.300000e+00	6.709160e-13	3.913831e-01	-3.576870e+00	-1.475353e-01	2.468959e-14	3.182566e-15	5.599190e-13	8.805678e-01	-2.691787e+00	-1.012616e-01	-1.913466e-14	7.047888e-16
8.350000e+00	7.441295e-13	2.415941e+00	1.010567e+01	-1.718535e-01	2.213863e-14	3.081648e-15	3.752014e-13	8.644032e-01	1.130257e+01	-5.146083e-02	-1.703432e-14	1.703410e-15
8.400000e+00	-1.087185e-12	3.986790e+00	2.944666e+01	-1.509012e-01	-5.858929e-14	-4.107545e-16	-1.931789e-13	5.546076e-01	3.042374e+01	1.191027e-02	-1.356914e-14	2.042179e-15
8.450000e+00	-3.365553e-12	-6.183648e-01	3.614199e+01	2.276010e-02	-1.296010e-13	-5.228143e-15	-3.615198e-13	-5.404520e-02	3.690923e+01	-7.877124e-04	4.343927e-15	1.250000e-15
8.500000e+00	-1.820168e-12	-4.032388e+00	2.362150e+01	1.707287e-01	-9.195624e-14	-5.350555e-15	-3.989819e-13	-7.062262e-01	2.458353e+01	-1.756448e-03	-1.260485e-14	1.397609e-15
8.550000e+00	3.881880e-13	-1.339685e+00	-1.323867e+00	1.686908e-01	-6.521547e-15	-3.218997e-15	1.994302e-13	-1.318321e+00	-9.025960e-02	7.129341e-02	-2.757981e-14	4.503050e-16
