TIME	X	Y	Z	ROTX	ROTY	ROTZ	FX	FY	FZ	MX	MY	MZ	FXROT	FYROT	FZROT	MXROT	MYROT	MZROT	dX	dY	dZ	dROTX	dROTY	dROTZ	ddX	ddY	ddZ	ddROTX	ddROTY	ddROTZ
5.450000e+00	6.400421e-15	-8.895231e-02	-2.914752e+00	-8.832845e-02	-1.568991e+00	8.832845e-02	3.372538e-26	2.220446e-15	1.989520e-13	1.665338e-16	-1.925595e-28	-1.458255e-29	1.979441e-13	-2.012335e-14	-2.260419e-26	-2.793058e-29	-2.014797e-28	-1.665338e-16	-2.545313e-13	2.756717e-02	3.392583e-01	1.083060e+00	3.671989e-13	-1.863536e-12	-3.015997e-12	1.716653e+01	1.488382e+00	9.384132e+01	1.792307e-10	-5.903992e-11
5.500000e+00	-3.302142e-15	-6.624849e-02	-2.899342e+00	-2.957488e-02	-1.570594e+00	2.957488e-02	-9.122959e-21	1.130989e-10	6.058443e-10	-5.306875e-12	9.933441e-22	-1.851390e-22	6.096727e-10	9.021022e-11	9.135611e-21	-1.477241e-22	9.996265e-22	5.306875e-12	-1.335712e-13	8.805856e-01	2.771360e-01	1.911044e+00	-1.744593e-12	-8.153295e-13	6.042666e-12	1.698959e+01	-3.062997e+00	-3.496141e+01	-1.905390e-10	6.118144e-11
5.550000e+00	-4.685879e-15	-1.669657e-02	-2.894524e+00	2.766698e-02	-1.570619e+00	-2.766698e-02	-3.847117e-24	-3.073097e-13	4.689582e-13	1.569058e-14	5.809780e-25	-6.028504e-26	4.794906e-13	-2.906025e-13	3.827568e-24	-8.124258e-26	5.786657e-25	-1.569058e-14	7.822175e-14	1.101491e+00	-8.442134e-02	1.005581e+00	-4.969418e-13	2.761969e-13	3.031323e-12	-3.962877e+00	-1.000991e+01	-6.874499e+00	1.697594e-10	6.910963e-12
5.600000e+00	-3.754310e-15	3.140499e-02	-2.905553e+00	5.918210e-02	-1.569986e+00	-5.918210e-02	-3.224954e-23	-5.102918e-11	-4.923706e-11	-2.035622e-12	-1.242485e-23	-1.816647e-25	-4.525560e-11	-5.459117e-11	3.337604e-23	8.600225e-25	-1.244908e-23	2.035622e-12	-4.095899e-14	8.225711e-01	-3.567042e-01	5.998022e-01	-1.741084e-13	-7.755886e-13	-5.993573e-12	-6.655420e+00	-2.402819e+00	-8.942947e+00	-1.014065e-10	-4.402654e-11
5.650000e+00	-7.894839e-15	6.635631e-02	-2.921878e+00	9.733882e-02	-1.568604e+00	-9.733882e-02	-1.164782e-21	3.932832e-11	1.848832e-11	1.682631e-12	4.179584e-24	4.246714e-24	1.348421e-11	4.131236e-11	1.167051e-21	3.704872e-24	4.762620e-24	-1.682631e-12	-1.246621e-13	5.754816e-01	-2.963333e-01	1.344330e+00	2.508830e-12	-1.923702e-13	1.205610e-12	-3.799369e+00	3.614241e+00	3.077956e+01	1.546018e-10	5.312762e-11
5.700000e+00	-9.719723e-15	8.675838e-02	-2.926056e+00	1.322806e-01	-1.566745e+00	-1.322806e-01	3.897604e-26	5.329071e-14	-1.403322e-13	-1.214908e-15	2.795283e-27	1.087255e-27	-1.472806e-13	2.900750e-14	-5.101329e-26	4.904305e-28	2.869353e-27	1.214908e-15	5.166676e-14	2.406011e-01	1.292233e-01	4.364012e-01	9.897087e-13	5.960649e-13	5.073890e-12	-8.629770e+00	1.177573e+01	-5.078400e+01	-1.530066e-10	-1.168298e-11
5.750000e+00	-3.773932e-15	8.085964e-02	-2.912860e+00	1.049534e-01	-1.568247e+00	-1.049534e-01	-2.238832e-22	-1.640021e-11	1.029221e-11	2.315378e-13	2.360454e-24	5.420099e-25	1.238578e-11	-1.488251e-11	2.248069e-22	2.490943e-25	2.419260e-24	-2.315378e-13	1.861649e-13	-4.765508e-01	3.986219e-01	-1.829027e+00	-3.204194e-13	5.056422e-13	1.100678e-12	-1.815188e+01	1.129467e+00	-4.165827e+01	5.837640e-11	2.032719e-12
5.800000e+00	2.124186e-15	4.052974e-02	-2.896313e+00	1.541097e-02	-1.570741e+00	-1.541097e-02	2.546478e-23	-3.289524e-11	-1.604405e-11	-6.045957e-13	-4.772678e-25	1.527723e-25	-1.539554e-11	-3.320370e-11	-2.629747e-23	1.537839e-25	-4.855212e-25	6.045957e-13	4.975983e-14	-1.136645e+00	2.632615e-01	-2.736995e+00	-3.780962e-12	-9.540751e-14	-5.280620e-12	-9.901884e+00	-5.264992e+00	-2.493402e+00	-1.550723e-10	-9.104762e-12
5.850000e+00	1.070711e-15	-1.459858e-02	-2.894410e+00	-5.519738e-02	-1.570091e+00	5.519738e-02	7.486227e-24	-4.041212e-14	1.065814e-13	-5.597112e-16	3.952908e-25	-3.086483e-26	1.034804e-13	-4.779695e-14	-7.494167e-24	-2.987749e-27	3.964802e-25	5.597112e-16	-9.189885e-14	-1.068488e+00	-1.871233e-01	-8.615898e-01	3.167631e-13	6.816323e-13	-1.201542e-12	8.873151e+00	-1.150283e+01	6.417576e+01	2.418377e-10	1.941200e-11
5.900000e+00	-1.385299e-15	-5.595977e-02	-2.910116e+00	-7.362395e-02	-1.569542e+00	7.362395e-02	-4.192085e-23	4.574119e-12	-1.443112e-11	3.128345e-13	1.060658e-24	-7.175121e-27	-1.393957e-11	5.904929e-12	4.247489e-23	7.720982e-26	1.050796e-24	-3.128345e-13	-6.341537e-15	-5.859593e-01	-4.411369e-01	-7.705412e-02	8.199315e-13	1.142479e-13	3.652939e-12	1.016886e+01	-7.985682e-01	-1.663265e+01	-1.455234e-10	-2.741128e-11
5.950000e+00	2.037319e-16	-7.646457e-02	-2.923957e+00	-8.888038e-02	-1.568968e+00	8.888038e-02	2.129763e-23	-6.859846e-12	1.804779e-12	6.045735e-14	2.192325e-24	7.218082e-25	1.018512e-12	-7.019782e-12	-2.109225e-23	9.665333e-25	2.095267e-24	-6.045735e-14	6.990277e-14	-2.342326e-01	-1.124830e-01	-7.001622e-01	2.268773e-12	-1.731529e-13	1.061845e-13	4.944985e+00	1.148751e+01	-9.681837e+00	1.455444e-10	6.282568e-12
6.000000e+00	2.184986e-15	-7.895653e-02	-2.920176e+00	-1.086319e-01	-1.568065e+00	1.086319e-01	5.062846e-25	3.330669e-14	5.222489e-13	-4.580395e-15	-8.859875e-26	3.112415e-26	5.218527e-13	-3.902625e-14	-4.659895e-25	1.827451e-26	-9.180411e-26	4.580395e-15	9.347413e-15	1.345539e-01	2.636894e-01	-3.061880e-01	-3.581429e-13	1.061200e-12	-2.089302e-12	8.996227e+00	4.880739e+00	1.958703e+01	-1.838731e-10	3.988309e-11
6.050000e+00	-3.897175e-15	-5.464768e-02	-2.905206e+00	-8.157145e-02	-1.569257e+00	8.157145e-02	1.055583e-21	1.291243e-10	1.194707e-10	-1.891570e-12	-2.461154e-23	4.960560e-24	1.322146e-10	1.160414e-10	-1.054261e-21	2.262354e-24	-2.487830e-23	1.891570e-12	-2.526339e-13	8.378001e-01	3.351133e-01	1.684961e+00	4.860101e-14	-6.669694e-13	-7.339842e-12	1.744405e+01	-8.730285e-01	5.331362e+01	1.381689e-10	-7.954745e-11
